what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331252816446
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331252843118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331252844605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331252845880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252868267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252927830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252937503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252938888
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331252938972
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331252939404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252971417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252981887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252985128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331252995378
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331253001569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331253052787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331253056921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331253075131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331253108537
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331253110447
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331253121423
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331253138856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253151157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253357029
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331253362133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253366175
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331253370111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253373447
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331253373600
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331253412719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253419486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331253446353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253519582
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331253520114
error,log,,,"org.tigris.subversion.javahl.ClientException: Unmergeable scheduling requested on an entry\nsvn: Can't add '/Users/taibo/Documents/workspaces/rapid_consulting_services/recruitment_app/Recruiting/bin/res/drawable-hdpi' to a parent directory scheduled for deletion\n",1331253520219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253520437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331253551845
