what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255421179
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255421179
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255423759
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255425455
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255426543
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255426544
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255428043
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255429910
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255429910
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255431935
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255433414
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331255434484
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255435438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331255450518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331255452356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255531989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255532149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255578820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255628244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255636985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255640240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255661664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255668475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255708247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255730967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255735632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255736795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255755873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255757103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255774529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255776368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255783306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255785145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255790992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255792692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255796043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331255797420
