what,kind,bundleId,bundleVersion,description,time
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331533980175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331533980658
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/e55bc431-bb53-4981-9a13-34c24e9a16ef/Recruiting/src/com/android/authentication'\n",1331533982127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331533989793
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331533993249
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331533998097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534004963
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/157bc325-e360-47cb-ba7e-648e39475948/Recruiting/src/com/android/authentication'\n",1331534053198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534061200
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.merge",1331534061300
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.update",1331534070687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534071062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534074080
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331534076367
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331534078718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534083749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534085571
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331534085756
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.cleanup",1331534105206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534105647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534106088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534116534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534135051
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331534135174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534135653
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/20b6fc10-29cb-4b69-b69f-42295df427a9/Recruiting/src/com/android/authentication'\n",1331534138147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331534153654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534183989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331534199023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534199116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534204511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534220545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534222634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534231244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534236868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331534236976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1331534242467
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331534242940
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.update",1331534254085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534254445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534256073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534270913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331534305080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331534322375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534397874
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331534398012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534398622
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/25ffb103-ead7-4b8a-a6d2-1624fe400999/Recruiting/src/com/android/authentication'\n",1331534400113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534404749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534411329
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1331534412890
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1331534413078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534413555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331534413689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331534418831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534420969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534422918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331534423020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1331534428562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534432386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331534433750
