what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331347853654
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/fb81002a-4719-4f00-abe7-acbfd20f6bc5/Recruiting/src/com/android/authentication'\n",1331347855312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347855410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347855690
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331347855703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347862165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347862326
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331347864084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347871051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347896080
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331347896203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347896709
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/cf6eb0a5-cec6-4a26-ae09-def610d48fc5/Recruiting/src/com/android/authentication'\n",1331347899110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347920795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347922872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347924157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347927982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347929138
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1331347929237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347940811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347956966
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331347957085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347957589
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/56b6ac75-b9ad-47bd-9f26-89ed6274ac1e/Recruiting/src/com/android/authentication'\n",1331347960117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347974215
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331347975424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331347978723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331347980652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348018791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348020161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348020287
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331348021517
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.update",1331348025961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348026358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348028086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348029711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348085578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348097397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348116906
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331348117028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348117558
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/72a1025d-3c9c-44d8-b12e-c079b1ad8c20/Recruiting/src/com/android/authentication'\n",1331348120176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348121668
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.cleanup",1331348150409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348150843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348151080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348161358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348165735
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331348165852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348166344
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/8e43fe31-b2a7-44cd-a6c8-054966493c77/Recruiting/src/com/android/authentication'\n",1331348169112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348178957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348200121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348247865
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.update",1331348293410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348293792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348295068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348305076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348325395
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331348325523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348326008
error,log,,,"org.tigris.subversion.javahl.ClientException: RA layer request failed\nsvn: Commit failed (details follow):\nsvn: Server sent unexpected return value (405 Method Not Allowed) in response to MKCOL request for '/svn/recruiting-app/!svn/wrk/d08c1733-13c8-4357-936a-35a171ede71e/Recruiting/src/com/android/authentication'\n",1331348328107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348329161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348335066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348356394
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1331348356522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348357012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348362100
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.synchronize",1331348381887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348382281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348387221
opened,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.sync.views.SynchronizeView",1331348388104
activated,view,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.sync.views.SynchronizeView",1331348388187
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331348389330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348407195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348408324
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331348409169
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1331348411812
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1331348411891
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1331348411962
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1331348412073
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1331348412073
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1331348412136
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1331348412204
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1331348412205
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1331348412266
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1331348412266
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1331348412341
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1331348412504
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1331348412605
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1331348412676
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1331348412727
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1331348412808
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1331348412944
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1331348413035
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1331348413085
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1331348413124
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.103.v201109010833,"org.eclipse.jst.pagedesigner",1331348413202
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1331348413245
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1331348413315
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.2.v201108260345,"org.eclipse.datatools.connectivity.oda.template.ui",1331348413354
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1331348413354
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1331348413410
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1331348413458
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1331348413559
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1331348413568
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1331348413604
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1331348413709
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1331348413868
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1331348413869
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1331348413958
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1331348414041
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1331348414336
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1331348414482
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1331348414577
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1331348414626
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1331348414740
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1331532093871
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1331532093873
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1331532093910
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1331532093962
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1331532094044
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1331532094137
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1331532094177
